,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2019-02-28 15:00:00,34.19,46755,0.78218932,3,15,2,38.37,41.85,46.3
2019-02-28 16:00:00,38.29,47219,0.775483066,3,16,2,44.17,47.24,50.61
2019-02-28 17:00:00,46.52,51341,0.792545997,3,17,2,47.54,50.61,53.1
2019-02-28 18:00:00,50.97,57132,0.845306912,3,18,2,51.82,50.98,55.12
2019-02-28 19:00:00,47.37,54329,0.825218575,3,19,2,46.69,47.11,51.39
2019-02-28 20:00:00,44.2,50475,0.793192769,3,20,2,41.58,43.02,46.13
2019-02-28 21:00:00,43.21,48521,0.77163416,3,21,2,41.39,45.45,45.08
2019-02-28 22:00:00,41.44,51977,0.826889739,3,22,2,39.02,42.95,44.01
2019-02-28 23:00:00,39.4,49235,0.81218202,3,23,2,34.68,38.04,41.78
2019-03-01 00:00:00,36.09,46302,0.784396095,4,0,3,34.23,36.54,40.32
2019-03-01 01:00:00,35.78,45440,0.791071137,4,1,3,32.65,36.06,39.84
2019-03-01 02:00:00,33.89,42128,0.757025194,4,2,3,29.53,36.01,39.59
2019-03-01 03:00:00,33.18,40666,0.740791602,4,3,3,31.74,35.61,39.35
2019-03-01 04:00:00,35.55,42562,0.731092192,4,4,3,33.27,36.03,42
2019-03-01 05:00:00,46.75,47359,0.738313969,4,5,3,42.45,37.3,50.46
2019-03-01 06:00:00,47.98,53055,0.766892712,4,6,3,49.14,41.11,55.1
2019-03-01 07:00:00,48.88,55962,0.781142679,4,7,3,50.91,43.57,58.02
2019-03-01 08:00:00,48.85,56437,0.786298074,4,8,3,49.09,44.85,55.62
2019-03-01 09:00:00,49.27,56097,0.794306014,4,9,3,42.54,40.94,54.14
2019-03-01 10:00:00,49.14,55222,0.78820382,4,10,3,38.89,38.02,53.06
2019-03-01 11:00:00,48.56,54989,0.798653028,4,11,3,38,36.1,51.45
2019-03-01 12:00:00,47.4,55362,0.811661101,4,12,3,37.08,35.84,48.99
2019-03-01 13:00:00,46.91,54448,0.808763578,4,13,3,38.05,35.62,45.88
2019-03-01 14:00:00,43.6,52925,0.796236219,4,14,3,33.6,35.5,43.66
2019-03-01 15:00:00,41.57,52883,0.792824866,4,15,3,34.19,37.36,41.85
2019-03-01 16:00:00,45.94,53891,0.79106946,4,16,3,38.29,47.49,47.24
2019-03-01 17:00:00,47.98,56946,0.787255227,4,17,3,46.52,50.58,50.61
2019-03-01 18:00:00,52.49,61964,0.830066717,4,18,3,50.97,50.97,50.98
2019-03-01 19:00:00,48.66,59487,0.816656078,4,19,3,47.37,46.99,47.11
2019-03-01 20:00:00,46.53,56509,0.811446977,4,20,3,44.2,40.35,43.02
2019-03-01 21:00:00,45.65,54980,0.801997691,4,21,3,43.21,41.59,45.45
2019-03-01 22:00:00,44.41,57277,0.84875891,4,22,3,41.44,39,42.95
2019-03-01 23:00:00,44.19,54383,0.865843497,4,23,3,39.4,37.82,38.04
2019-03-02 00:00:00,43.28,50940,0.836496011,5,0,3,36.09,37.19,36.54
2019-03-02 01:00:00,41.09,49669,0.827504372,5,1,3,35.78,37.19,36.06
2019-03-02 02:00:00,39.49,46248,0.796389488,5,2,3,33.89,36.21,36.01
2019-03-02 03:00:00,37.89,44026,0.772244345,5,3,3,33.18,36.21,35.61
2019-03-02 04:00:00,39.97,43953,0.765330376,5,4,3,35.55,37.04,36.03
2019-03-02 05:00:00,41.42,44832,0.763963687,5,5,3,46.75,37.12,37.3
2019-03-02 06:00:00,43.92,46010,0.771289391,5,6,3,47.98,37.98,41.11
2019-03-02 07:00:00,47.89,47305,0.769163788,5,7,3,48.88,39.11,43.57
2019-03-02 08:00:00,48.6,48895,0.786405709,5,8,3,48.85,39.79,44.85
2019-03-02 09:00:00,47.9,48690,0.791907434,5,9,3,49.27,37.65,40.94
2019-03-02 10:00:00,45.84,47393,0.788991852,5,10,3,49.14,37.06,38.02
2019-03-02 11:00:00,43.9,47292,0.804327309,5,11,3,48.56,37.14,36.1
2019-03-02 12:00:00,40.21,46766,0.810372771,5,12,3,47.4,35,35.84
2019-03-02 13:00:00,36.85,43974,0.784154275,5,13,3,46.91,34.54,35.62
2019-03-02 14:00:00,36.03,42535,0.76893417,5,14,3,43.6,35.25,35.5
2019-03-02 15:00:00,33.96,41813,0.755487263,5,15,3,41.57,34.56,37.36
2019-03-02 16:00:00,36.8,42790,0.739212397,5,16,3,45.94,36.9,47.49
2019-03-02 17:00:00,46.49,46566,0.755300036,5,17,3,47.98,49.93,50.58
2019-03-02 18:00:00,46.8,52624,0.831977624,5,18,3,52.49,51.47,50.97
2019-03-02 19:00:00,38.73,51098,0.834024112,5,19,3,48.66,50,46.99
2019-03-02 20:00:00,33.24,47622,0.818575423,5,20,3,46.53,44.46,40.35
2019-03-02 21:00:00,33.2,45996,0.810884684,5,21,3,45.65,47.65,41.59
2019-03-02 22:00:00,29.25,49101,0.869478619,5,22,3,44.41,44.1,39
2019-03-02 23:00:00,26.83,47582,0.917848807,5,23,3,44.19,38.7,37.82
2019-03-03 00:00:00,17.78,44415,0.917687776,6,0,3,43.28,37.02,37.19
2019-03-03 01:00:00,14.68,43153,0.938175688,6,1,3,41.09,37,37.19
2019-03-03 02:00:00,11.2,39939,0.917457523,6,2,3,39.49,36.37,36.21
2019-03-03 03:00:00,10.7,37924,0.896309315,6,3,3,37.89,36.06,36.21
2019-03-03 04:00:00,10.68,37532,0.889339626,6,4,3,39.97,40.07,37.04
2019-03-03 05:00:00,8.37,38139,0.875998032,6,5,3,41.42,50.02,37.12
2019-03-03 06:00:00,11.1,38295,0.870793348,6,6,3,43.92,56.88,37.98
2019-03-03 07:00:00,13.74,38750,0.869024314,6,7,3,47.89,55.59,39.11
2019-03-03 08:00:00,15.43,39885,0.885442544,6,8,3,48.6,50.72,39.79
2019-03-03 09:00:00,14.11,40290,0.89858905,6,9,3,47.9,48.71,37.65
2019-03-03 10:00:00,15.41,39919,0.895892049,6,10,3,45.84,43.89,37.06
2019-03-03 11:00:00,13.91,39758,0.910225291,6,11,3,43.9,42.1,37.14
2019-03-03 12:00:00,8.58,38864,0.931015044,6,12,3,40.21,38.98,35
2019-03-03 13:00:00,8.7,35997,0.897677452,6,13,3,36.85,37.88,34.54
2019-03-03 14:00:00,10.71,34152,0.865294237,6,14,3,36.03,42,35.25
2019-03-03 15:00:00,16.51,33467,0.798846406,6,15,3,33.96,44.4,34.56
2019-03-03 16:00:00,17.05,34851,0.781721338,6,16,3,36.8,47.51,36.9
2019-03-03 17:00:00,33.03,39637,0.795417877,6,17,3,46.49,51.78,49.93
2019-03-03 18:00:00,39.05,46281,0.883744482,6,18,3,46.8,54.4,51.47
2019-03-03 19:00:00,28.94,45468,0.894116503,6,19,3,38.73,50.61,50
2019-03-03 20:00:00,26.18,43055,0.88228911,6,20,3,33.24,43.09,44.46
2019-03-03 21:00:00,29.99,41343,0.84966345,6,21,3,33.2,42.4,47.65
2019-03-03 22:00:00,26.55,44006,0.901350363,6,22,3,29.25,40.4,44.1
2019-03-03 23:00:00,30,41868,0.896069513,6,23,3,26.83,37.1,38.7
2019-03-04 00:00:00,12.69,39372,0.878381901,0,0,3,17.78,37,37.02
2019-03-04 01:00:00,7.01,38620,0.885552539,0,1,3,14.68,36.84,37
2019-03-04 02:00:00,3.52,35918,0.867523797,0,2,3,11.2,35.88,36.37
2019-03-04 03:00:00,7.92,34667,0.840573375,0,3,3,10.7,36.77,36.06
2019-03-04 04:00:00,15.04,36549,0.810289928,0,4,3,10.68,39.41,40.07
2019-03-04 05:00:00,29.03,41482,0.783877855,0,5,3,8.37,48.74,50.02
2019-03-04 06:00:00,38.57,47018,0.822131873,0,6,3,11.1,53.04,56.88
2019-03-04 07:00:00,37.56,50014,0.849301655,0,7,3,13.74,51.88,55.59
2019-03-04 08:00:00,33.07,50912,0.866023464,0,8,3,15.43,49.92,50.72
2019-03-04 09:00:00,33.05,50328,0.865219913,0,9,3,14.11,46.62,48.71
2019-03-04 10:00:00,37.38,49578,0.857790822,0,10,3,15.41,43.88,43.89
2019-03-04 11:00:00,39.98,48915,0.854303404,0,11,3,13.91,39.28,42.1
2019-03-04 12:00:00,32.37,48647,0.864166006,0,12,3,8.58,39,38.98
2019-03-04 13:00:00,27.94,47831,0.857869965,0,13,3,8.7,37.91,37.88
2019-03-04 14:00:00,24.29,46850,0.843556149,0,14,3,10.71,41.45,42
2019-03-04 15:00:00,26.75,47040,0.830170778,0,15,3,16.51,39.09,44.4
2019-03-04 16:00:00,33.6,48141,0.819910732,0,16,3,17.05,45.2,47.51
2019-03-04 17:00:00,42.85,52269,0.836447526,0,17,3,33.03,49.68,51.78
2019-03-04 18:00:00,43.33,59271,0.908415283,0,18,3,39.05,54.94,54.4
2019-03-04 19:00:00,42.15,56783,0.906292278,0,19,3,28.94,50.48,50.61
2019-03-04 20:00:00,26.74,52594,0.87272364,0,20,3,26.18,47.57,43.09
2019-03-04 21:00:00,39.76,50906,0.843770506,0,21,3,29.99,46.8,42.4
2019-03-04 22:00:00,36.9,54047,0.900658983,0,22,3,26.55,41.41,40.4
2019-03-04 23:00:00,31.65,52725,0.929674728,0,23,3,30,40.98,37.1
2019-03-05 00:00:00,30.66,49701,0.905831289,1,0,3,12.69,39.42,37
2019-03-05 01:00:00,28.17,48912,0.903657777,1,1,3,7.01,38.58,36.84
2019-03-05 02:00:00,19.94,46471,0.874756335,1,2,3,3.52,37.99,35.88
2019-03-05 03:00:00,20.72,45381,0.853492002,1,3,3,7.92,36.63,36.77
2019-03-05 04:00:00,28.05,46866,0.856875614,1,4,3,15.04,41.48,39.41
2019-03-05 05:00:00,37.4,51699,0.861892508,1,5,3,29.03,50.4,48.74
2019-03-05 06:00:00,44.81,57384,0.911357458,1,6,3,38.57,56.8,53.04
2019-03-05 07:00:00,48.5,59503,0.919762218,1,7,3,37.56,54.19,51.88
2019-03-05 08:00:00,45.27,59083,0.921242283,1,8,3,33.07,49.95,49.92
2019-03-05 09:00:00,42.88,57433,0.91818219,1,9,3,33.05,44.57,46.62
2019-03-05 10:00:00,39.95,56351,0.911019254,1,10,3,37.38,40.79,43.88
2019-03-05 11:00:00,39.05,55492,0.903168895,1,11,3,39.98,39.63,39.28
2019-03-05 12:00:00,38.92,54722,0.900117734,1,12,3,32.37,39.58,39
2019-03-05 13:00:00,39.37,53960,0.877349553,1,13,3,27.94,40.06,37.91
2019-03-05 14:00:00,44.09,52994,0.85094588,1,14,3,24.29,40.62,41.45
2019-03-05 15:00:00,46.39,53080,0.829889951,1,15,3,26.75,38.37,39.09
2019-03-05 16:00:00,49.27,53660,0.809396968,1,16,3,33.6,44.17,45.2
2019-03-05 17:00:00,52.73,57884,0.827435747,1,17,3,42.85,47.54,49.68
2019-03-05 18:00:00,55.23,64058,0.890977788,1,18,3,43.33,51.82,54.94
2019-03-05 19:00:00,51.1,61173,0.878175635,1,19,3,42.15,46.69,50.48
2019-03-05 20:00:00,48.09,55990,0.832755503,1,20,3,26.74,41.58,47.57
2019-03-05 21:00:00,46.09,53409,0.813773023,1,21,3,39.76,41.39,46.8
2019-03-05 22:00:00,41.54,55833,0.865834089,1,22,3,36.9,39.02,41.41
2019-03-05 23:00:00,36.08,51754,0.850503286,1,23,3,31.65,34.68,40.98
2019-03-06 00:00:00,32.44,48175,0.820400082,2,0,3,30.66,34.23,39.42
2019-03-06 01:00:00,30.02,47407,0.839188134,2,1,3,28.17,32.65,38.58
2019-03-06 02:00:00,26.44,44137,0.815895713,2,2,3,19.94,29.53,37.99
2019-03-06 03:00:00,25.68,42366,0.797621076,2,3,3,20.72,31.74,36.63
2019-03-06 04:00:00,30.19,43656,0.797683852,2,4,3,28.05,33.27,41.48
2019-03-06 05:00:00,37.84,47596,0.791907113,2,5,3,37.4,42.45,50.4
2019-03-06 06:00:00,44.01,52786,0.812652576,2,6,3,44.81,49.14,56.8
2019-03-06 07:00:00,48,55183,0.829798651,2,7,3,48.5,50.91,54.19
2019-03-06 08:00:00,45.2,55169,0.843106627,2,8,3,45.27,49.09,49.95
2019-03-06 09:00:00,42.63,53602,0.843576142,2,9,3,42.88,42.54,44.57
2019-03-06 10:00:00,38.9,52165,0.841628016,2,10,3,39.95,38.89,40.79
2019-03-06 11:00:00,32.88,51179,0.847760247,2,11,3,39.05,38,39.63
2019-03-06 12:00:00,32.75,50400,0.856884742,2,12,3,38.92,37.08,39.58
2019-03-06 13:00:00,32.8,49383,0.846819979,2,13,3,39.37,38.05,40.06
2019-03-06 14:00:00,32.99,48478,0.826093541,2,14,3,44.09,33.6,40.62
2019-03-06 15:00:00,32.17,47532,0.802364865,2,15,3,46.39,34.19,38.37
2019-03-06 16:00:00,35.46,48021,0.797916667,2,16,3,49.27,38.29,44.17
2019-03-06 17:00:00,41.71,51144,0.817377291,2,17,3,52.73,46.52,47.54
2019-03-06 18:00:00,46.78,57310,0.874827293,2,18,3,55.23,50.97,51.82
2019-03-06 19:00:00,43.54,54994,0.864445172,2,19,3,51.1,47.37,46.69
2019-03-06 20:00:00,33.18,50878,0.831619863,2,20,3,48.09,44.2,41.58
2019-03-06 21:00:00,31.75,48763,0.808416074,2,21,3,46.09,43.21,41.39
2019-03-06 22:00:00,29.97,50643,0.860142822,2,22,3,41.54,41.44,39.02
2019-03-06 23:00:00,27.45,48713,0.87993058,2,23,3,36.08,39.4,34.68
2019-03-07 00:00:00,26.95,45335,0.865163586,3,0,3,32.44,36.09,34.23
2019-03-07 01:00:00,24.33,44266,0.84971755,3,1,3,30.02,35.78,32.65
2019-03-07 02:00:00,21.59,41652,0.811564798,3,2,3,26.44,33.89,29.53
2019-03-07 03:00:00,23.59,40488,0.78587932,3,3,3,25.68,33.18,31.74
2019-03-07 04:00:00,25.49,42726,0.787556012,3,4,3,30.19,35.55,33.27
2019-03-07 05:00:00,33.22,48017,0.810501961,3,5,3,37.84,46.75,42.45
2019-03-07 06:00:00,41.49,54357,0.864840666,3,6,3,44.01,47.98,49.14
2019-03-07 07:00:00,41.42,55909,0.873408676,3,7,3,48,48.88,50.91
2019-03-07 08:00:00,35.09,54974,0.866781196,3,8,3,45.2,48.85,49.09
2019-03-07 09:00:00,33.15,53124,0.864303672,3,9,3,42.63,49.27,42.54
2019-03-07 10:00:00,32.47,51666,0.857946921,3,10,3,38.9,49.14,38.89
2019-03-07 11:00:00,31.43,50347,0.852432808,3,11,3,32.88,48.56,38
2019-03-07 12:00:00,30.34,49572,0.857412729,3,12,3,32.75,47.4,37.08
2019-03-07 13:00:00,30.31,48283,0.846586606,3,13,3,32.8,46.91,38.05
2019-03-07 14:00:00,30.1,46768,0.828733085,3,14,3,32.99,43.6,33.6
2019-03-07 15:00:00,31.08,46831,0.810250354,3,15,3,32.17,41.57,34.19
2019-03-07 16:00:00,36.11,48328,0.81303621,3,16,3,35.46,45.94,38.29
2019-03-07 17:00:00,43.95,52699,0.832940543,3,17,3,41.71,47.98,46.52
2019-03-07 18:00:00,45.64,59561,0.910464323,3,18,3,46.78,52.49,50.97
2019-03-07 19:00:00,40.68,56767,0.886331406,3,19,3,43.54,48.66,47.37
2019-03-07 20:00:00,30.27,52971,0.851545786,3,20,3,33.18,46.53,44.2
2019-03-07 21:00:00,31.9,51225,0.829995487,3,21,3,31.75,45.65,43.21
2019-03-07 22:00:00,35.61,54670,0.884670948,3,22,3,29.97,44.41,41.44
2019-03-07 23:00:00,30.47,52734,0.929838735,3,23,3,27.45,44.19,39.4
2019-03-08 00:00:00,25.74,50397,0.908585498,4,0,3,26.95,43.28,36.09
2019-03-08 01:00:00,27.86,50388,0.912588713,4,1,3,24.33,41.09,35.78
2019-03-08 02:00:00,23.5,48427,0.897973504,4,2,3,21.59,39.49,33.89
2019-03-08 03:00:00,23.26,47916,0.871282528,4,3,3,23.59,37.89,33.18
2019-03-08 04:00:00,35.13,50057,0.868303321,4,4,3,25.49,39.97,35.55
2019-03-08 05:00:00,37.29,55396,0.885859284,4,5,3,33.22,41.42,46.75
2019-03-08 06:00:00,48.64,61435,0.912509365,4,6,3,41.49,43.92,47.98
2019-03-08 07:00:00,49.63,63657,0.91770197,4,7,3,41.42,47.89,48.88
2019-03-08 08:00:00,53.05,63667,0.901898523,4,8,3,35.09,48.6,48.85
2019-03-08 09:00:00,51.35,62279,0.89807909,4,9,3,33.15,47.9,49.27
2019-03-08 10:00:00,49.76,60544,0.897664854,4,10,3,32.47,45.84,49.14
2019-03-08 11:00:00,47.65,59284,0.895031081,4,11,3,31.43,43.9,48.56
2019-03-08 12:00:00,44.2,58210,0.899042309,4,12,3,30.34,40.21,47.4
2019-03-08 13:00:00,41.21,55822,0.876837516,4,13,3,30.31,36.85,46.91
2019-03-08 14:00:00,34.94,53559,0.855540371,4,14,3,30.1,36.03,43.6
2019-03-08 15:00:00,38.46,52624,0.828189592,4,15,3,31.08,33.96,41.57
2019-03-08 16:00:00,43.07,52967,0.816072967,4,16,3,36.11,36.8,45.94
2019-03-08 17:00:00,48.89,56673,0.827371525,4,17,3,43.95,46.49,47.98
2019-03-08 18:00:00,51.33,62576,0.893530489,4,18,3,45.64,46.8,52.49
2019-03-08 19:00:00,44.04,59246,0.882328517,4,19,3,40.68,38.73,48.66
2019-03-08 20:00:00,40.57,54917,0.857362772,4,20,3,30.27,33.24,46.53
2019-03-08 21:00:00,39.24,52639,0.837011327,4,21,3,31.9,33.2,45.65
2019-03-08 22:00:00,31.39,55174,0.890432723,4,22,3,35.61,29.25,44.41
2019-03-08 23:00:00,29.82,49869,0.933963301,4,23,3,30.47,26.83,44.19
2019-03-09 00:00:00,20.87,46053,0.911908355,5,0,3,25.74,17.78,43.28
2019-03-09 01:00:00,16.29,44550,0.912491025,5,1,3,27.86,14.68,41.09
2019-03-09 02:00:00,14.37,41448,0.893290779,5,2,3,23.5,11.2,39.49
2019-03-09 03:00:00,10.85,39447,0.863740371,5,3,3,23.26,10.7,37.89
2019-03-09 04:00:00,14.6,40534,0.873696042,5,4,3,35.13,10.68,39.97
2019-03-09 05:00:00,18.06,42772,0.896374236,5,5,3,37.29,8.37,41.42
2019-03-09 06:00:00,18.2,44658,0.882640834,5,6,3,48.64,11.1,43.92
2019-03-09 07:00:00,23.21,46527,0.846173079,5,7,3,49.63,13.74,47.89
2019-03-09 08:00:00,28.64,48318,0.865701371,5,8,3,53.05,15.43,48.6
2019-03-09 09:00:00,28.14,48367,0.88224842,5,9,3,51.35,14.11,47.9
2019-03-09 10:00:00,28.43,46207,0.871451287,5,10,3,49.76,15.41,45.84
2019-03-09 11:00:00,37.84,45749,0.868871152,5,11,3,47.65,13.91,43.9
2019-03-09 12:00:00,22.74,44623,0.888354592,5,12,3,44.2,8.58,40.21
2019-03-09 13:00:00,20.9,41130,0.860000322,5,13,3,41.21,8.7,36.85
2019-03-09 14:00:00,17.62,39468,0.841151995,5,14,3,34.94,10.71,36.03
2019-03-09 15:00:00,18.01,38185,0.827268357,5,15,3,38.46,16.51,33.96
2019-03-09 16:00:00,21.06,39059,0.820499247,5,16,3,43.07,17.05,36.8
2019-03-09 17:00:00,27.71,42830,0.824370502,5,17,3,48.89,33.03,46.49
2019-03-09 18:00:00,32.18,48528,0.893715313,5,18,3,51.33,39.05,46.8
2019-03-09 19:00:00,29.11,48387,0.916332081,5,19,3,44.04,28.94,38.73
2019-03-09 20:00:00,26.52,46697,0.912670915,5,20,3,40.57,26.18,33.24
2019-03-09 21:00:00,36.67,46956,0.89200622,5,21,3,39.24,29.99,33.2
2019-03-09 22:00:00,34.77,51598,0.954478708,5,22,3,31.39,26.55,29.25
2019-03-09 23:00:00,17.67,50487,0.986233637,5,23,3,29.82,30,26.83
2019-03-10 00:00:00,18.49,47239,0.95441725,6,0,3,20.87,12.69,17.78
2019-03-10 01:00:00,17.95,45007,0.954148635,6,1,3,16.29,7.01,14.68
2019-03-10 02:00:00,9.91,40573,0.909889438,6,2,3,14.37,3.52,11.2
2019-03-10 03:00:00,6.54,37388,0.860435145,6,3,3,10.85,7.92,10.7
2019-03-10 04:00:00,6.56,35505,0.837202364,6,4,3,14.6,15.04,10.68
2019-03-10 05:00:00,10.74,35322,0.825868864,6,5,3,18.06,29.03,8.37
2019-03-10 06:00:00,13.11,34441,0.778730302,6,6,3,18.2,38.57,11.1
2019-03-10 07:00:00,15.02,35295,0.77279254,6,7,3,23.21,37.56,13.74
2019-03-10 08:00:00,19.36,36593,0.792924432,6,8,3,28.64,33.07,15.43
2019-03-10 09:00:00,16.28,37293,0.805913653,6,9,3,28.14,33.05,14.11
2019-03-10 10:00:00,18.5,37404,0.793293068,6,10,3,28.43,37.38,15.41
2019-03-10 11:00:00,18.95,38287,0.805660433,6,11,3,37.84,39.98,13.91
